filename	acq_time	operator	randstr
fmap/sub-678474_ses-pre_acq-fMRI_dir-AP_run-01_epi.nii.gz	2021-12-06T16:35:52	n/a	bdc8cb55
fmap/sub-678474_ses-pre_acq-fMRI_dir-PA_run-01_epi.nii.gz	2021-12-06T16:36:15	n/a	88255312
func/sub-678474_ses-pre_task-fix_acq-normal_run-01_bold.nii.gz	2021-12-06T16:39:37	n/a	8915cdba
fmap/sub-678474_ses-pre_acq-fMRI_dir-AP_run-02_epi.nii.gz	2021-12-06T17:00:17	n/a	d43579c0
fmap/sub-678474_ses-pre_acq-fMRI_dir-PA_run-02_epi.nii.gz	2021-12-06T17:00:36	n/a	cf22b7ff
func/sub-678474_ses-pre_task-inscapes_acq-normal_run-01_bold.nii.gz	2021-12-06T17:01:37	n/a	03596381
func/sub-678474_ses-pre_task-films_acq-normal_run-01_bold.nii.gz	2021-12-06T17:15:33	n/a	c8028127
anat/sub-678474_ses-pre_acq-highres_run-01_T1w.nii.gz	2021-12-06T17:33:07	n/a	ef1e9432
