filename	acq_time	operator	randstr
fmap/sub-678339_ses-pre_acq-fMRI_dir-AP_run-01_epi.nii.gz	2022-03-16T16:58:48	n/a	4f6faad8
fmap/sub-678339_ses-pre_acq-fMRI_dir-PA_run-01_epi.nii.gz	2022-03-16T16:58:59	n/a	58e70c50
func/sub-678339_ses-pre_task-fix_acq-normal_run-01_bold.nii.gz	2022-03-16T17:00:36	n/a	bd7afed4
func/sub-678339_ses-pre_task-inscapes_acq-normal_run-01_bold.nii.gz	2022-03-16T17:09:30	n/a	672287ce
func/sub-678339_ses-pre_task-films_acq-normal_run-01_bold.nii.gz	2022-03-16T17:17:44	n/a	5d6fa215
anat/sub-678339_ses-pre_acq-highres_run-01_T1w.nii.gz	2022-03-16T17:33:30	n/a	63e6c024
