filename	acq_time	operator	randstr
fmap/sub-678485_ses-post_acq-fMRI_dir-AP_run-01_epi.nii.gz	2022-06-13T17:41:28	n/a	6154b417
fmap/sub-678485_ses-post_acq-fMRI_dir-PA_run-01_epi.nii.gz	2022-06-13T17:41:45	n/a	bfda55b8
func/sub-678485_ses-post_task-fix_acq-normal_run-01_bold.nii.gz	2022-06-13T17:43:30	n/a	7eacdda4
func/sub-678485_ses-post_task-inscapes_acq-normal_run-01_bold.nii.gz	2022-06-13T17:52:01	n/a	2141def8
anat/sub-678485_ses-post_acq-highres_run-01_T1w.nii.gz	2022-06-13T18:31:58	n/a	c8593788
fmap/sub-678485_ses-post_acq-fMRI_dir-AP_run-03_epi.nii.gz	2022-06-13T18:51:29	n/a	2e9f5e1d
fmap/sub-678485_ses-post_acq-fMRI_dir-PA_run-03_epi.nii.gz	2022-06-13T18:51:52	n/a	cfcfd4e7
func/sub-678485_ses-post_task-films_acq-normal_run-01_bold.nii.gz	2022-06-13T18:53:06	n/a	a5133123
