filename	acq_time	operator	randstr
fmap/sub-678483_ses-pre_acq-fMRI_dir-AP_run-01_epi.nii.gz	2022-02-21T16:42:52	n/a	31959fdb
fmap/sub-678483_ses-pre_acq-fMRI_dir-PA_run-01_epi.nii.gz	2022-02-21T16:43:06	n/a	a2e2b1be
func/sub-678483_ses-pre_task-fix_acq-normal_run-01_bold.nii.gz	2022-02-21T16:54:43	n/a	556f9ea5
fmap/sub-678483_ses-pre_acq-fMRI_dir-AP_run-02_epi.nii.gz	2022-02-21T17:10:55	n/a	9e9242a8
fmap/sub-678483_ses-pre_acq-fMRI_dir-PA_run-02_epi.nii.gz	2022-02-21T17:11:06	n/a	042bd29e
func/sub-678483_ses-pre_task-inscapes_acq-normal_run-01_bold.nii.gz	2022-02-21T17:15:26	n/a	c8595649
fmap/sub-678483_ses-pre_acq-fMRI_dir-AP_run-03_epi.nii.gz	2022-02-21T17:37:32	n/a	94d73a57
fmap/sub-678483_ses-pre_acq-fMRI_dir-PA_run-03_epi.nii.gz	2022-02-21T17:37:49	n/a	ba0e5edb
func/sub-678483_ses-pre_task-films_acq-normal_run-01_bold.nii.gz	2022-02-21T17:39:05	n/a	da4949f2
anat/sub-678483_ses-pre_acq-highres_run-01_T1w.nii.gz	2022-02-21T18:03:46	n/a	6baaa7b9
