filename	acq_time	operator	randstr
fmap/sub-678340_ses-post_acq-fMRI_dir-AP_run-01_epi.nii.gz	2022-06-24T15:39:50	n/a	eedbbd03
fmap/sub-678340_ses-post_acq-fMRI_dir-PA_run-01_epi.nii.gz	2022-06-24T15:40:15	n/a	517a0e48
func/sub-678340_ses-post_task-inscapes_acq-normal_run-01_bold.nii.gz	2022-06-24T15:51:51	n/a	5f392e44
func/sub-678340_ses-post_task-fix_acq-normal_run-01_bold.nii.gz	2022-06-24T16:00:15	n/a	3dc44d69
fmap/sub-678340_ses-post_acq-fMRI_dir-AP_run-02_epi.nii.gz	2022-06-24T16:17:46	n/a	659a3c44
fmap/sub-678340_ses-post_acq-fMRI_dir-PA_run-02_epi.nii.gz	2022-06-24T16:18:05	n/a	64d14e29
func/sub-678340_ses-post_task-films_acq-normal_run-01_bold.nii.gz	2022-06-24T16:19:25	n/a	31678a8d
anat/sub-678340_ses-post_acq-highres_run-01_T1w.nii.gz	2022-06-24T16:35:10	n/a	f86fe60e
